h_pred
2.999063
2.985263
0.553382
0.463947
0.718122
0.789200
0.881950
1.931767
1.712851
1.489359
3.104613
3.213044
3.061452
-0.905388
-1.102764
-0.972636
3.083531
-1.009177
1.330650
1.377469
1.563058
1.603135
1.323927
1.144821
3.275568
3.210713
3.238621
0.303920
0.242636
0.117743
0.135638
0.266021
0.956067
3.643722
3.661137
3.742721
2.699561
2.779061
2.654490
2.130004
2.029552
1.800953
1.733849
1.189761
2.194600
-1.172013
-0.974679
1.992542
1.612638
1.067764
2.234176
-0.228850
-0.189251
2.965383
2.907370
3.042295
1.532371
3.711235
3.633170
1.857130
3.341227
2.634238
2.826528
2.839939
-0.091086
0.630557
3.556538
3.617171
3.455284
2.249193
2.281853
1.732980
1.399263
2.738646
1.391331
1.392898
0.134401
0.135255
0.236222
3.228229
1.729078
-0.685678
0.850745
0.846149
2.079024
2.539237
2.348669
2.424937
2.796054
2.699182
3.587830
0.799311
1.065861
0.503093
0.201273
0.143380
2.448477
2.119963
1.982148
1.545694
0.997266
2.954085
3.102352
2.035934
1.871411
1.803353
3.478683
3.626444
3.665923
3.389188
3.668872
1.810020
3.313875
1.867655
1.724357
2.830851
2.706054
2.194699
2.038941
2.720916
2.608881
3.183115
3.040347
3.069163
1.769287
3.444619
3.487065
3.533930
0.424223
0.525321
2.933959
2.918876
3.036897
3.646634
2.144116
1.678290
1.538826
1.243189
1.086672
2.815641
2.718136
2.704858
1.491058
1.328119
1.240878
1.505901
1.405513
2.256970
1.389296
2.420985
1.472907
3.318018
3.359252
3.249749
1.970081
1.875301
1.823708
1.285109
2.006827
1.347130
-0.138950
-0.184547
-0.013050
3.526776
2.786027
-0.046955
-0.197470
-0.269585
1.438419
-0.329803
-0.222540
0.179941
0.177896
3.715077
1.698398
1.556924
3.422030
3.396786
2.641519
2.609313
3.463975
3.544295
3.291314
3.091524
3.161132
2.343090
1.337329
1.276335
0.269352
3.200058
2.140606
2.080204
1.744534
1.858763
-0.028230
-0.005623
0.031830
3.322419
-0.447143
3.428266
1.987480
0.817911
0.948868
-1.295550
-1.241506
1.526186
-0.726935
-0.666422
-0.225849
-0.050217
3.357161
-0.464183
2.412805
2.314878
2.253798
2.516504
2.263899
1.605726
1.454046
0.924292
-0.761440
-0.797328
-0.356709
-0.467504
-0.525258
-0.183392
-0.288848
2.322100
1.164341
1.010227
0.150423
0.114078
3.213665
2.837305
2.566429
2.212510
1.324229
-0.147024
2.847435
2.822828
-0.439769
3.057797
3.026187
2.049438
1.618809
0.370930
-0.876343
1.623620
3.475028
2.968791
2.795684
2.290153
-1.026858
3.538489
3.426877
1.508820
1.485602
1.509638
3.348007
3.186262
2.638943
2.111952
1.966578
1.496841
0.319424
0.271862
-1.053597
-0.994591
-1.087850
-0.321355
-0.344443
2.440462
1.782884
1.167241
1.104815
0.922369
0.786216
-0.251203
-0.184237
-0.217315
-0.406712
-0.513247
-0.567650
1.085477
0.961994
0.970652
3.484903
2.832883
2.630087
2.242795
2.101628
1.982395
1.818946
1.617157
1.378710
2.593023
1.589827
1.759964
3.336534
3.200464
2.909080
2.377984
1.323413
1.420573
1.291990
2.535130
-0.479965
2.178681
2.102900
2.006609
-0.604703
-0.763577
-0.075554
2.675997
1.885438
1.859507
1.939589
1.145843
1.329217
3.071913
2.855153
1.819043
-0.419226
-0.489628
0.475203
2.290676
1.555359
2.764022
2.696608
3.715643
2.453506
2.139914
1.936358
2.000331
1.905907
3.207910
2.279962
-0.694840
2.344869
2.172940
2.751844
2.634549
0.574148
2.886643
3.075656
1.652098
1.455444
0.840047
0.990122
2.389551
2.179290
-0.408708
-0.346479
3.219015
2.714936
1.711347
1.259163
1.520860
1.011586
1.166550
1.154718
0.346471
-0.165061
3.029696
2.833483
2.698388
0.487357
0.506153
3.032372
1.879248
1.350297
1.089012
3.304786
0.059804
0.014449
2.604478
0.678618
0.659957
1.805973
3.439322
3.190141
3.175289
0.098687
1.569471
-0.686266
-0.781589
-0.922695
-0.863350
-0.975870
3.555791
3.508944
3.369172
1.488217
1.637387
1.602965
1.362683
0.662866
-1.159105
-1.230692
-1.219602
1.732025
2.751891
-1.260643
3.102365
3.007411
3.060950
1.179780
0.252384
2.092869
2.277343
3.217956
3.045611
2.553542
2.767615
1.003109
0.958049
1.146154
1.621787
2.907710
3.371525
-0.051684
-0.095869
-0.109934
0.761680
3.264549
3.364811
0.021179
1.499517
3.730330
3.680231
3.589030
2.505785
2.353167
3.486586
3.305656
3.196832
0.555874
0.565850
0.284719
2.242714
2.390516
2.004041
2.181689
2.109572
1.697562
1.155641
2.648667
2.653558
2.590495
2.269969
-0.549295
2.445621
2.297054
3.162040
3.036605
2.671482
2.683507
2.034555
1.997899
0.755817
1.410494
1.040810
3.381570
2.943809
2.816579
2.466463
2.304578
2.063733
1.905698
0.089224
0.190491
0.663602
1.153995
0.921596
3.246998
2.529553
2.241326
3.299358
2.581748
2.431664
1.522879
1.375341
1.388679
3.144043
2.725529
2.512679
2.041150
2.159181
1.870912
2.458993
2.798709
1.677802
1.831311
1.608691
1.188858
3.339153
3.469347
2.202324
-1.046786
-0.440088
1.743303
1.711911
1.850451
-0.384446
-0.483630
2.993480
2.892986
3.692188
1.826746
1.878721
2.851193
2.550591
2.487344
2.454408
2.933637
2.894190
2.018312
3.600695
3.632647
2.797960
3.077262
-0.321770
-0.394700
3.180037
3.216502
3.339334
3.475997
3.441506
2.968255
2.927576
3.040744
-0.564039
-0.481030
2.960567
2.777418
2.849073
0.201906
3.623765
0.210170
3.047072
3.030453
0.022368
0.336593
1.415910
1.587914
1.591864
0.607014
3.193014
3.072076
3.018995
1.157058
1.826052
1.510089
3.011670
-0.353535
1.091040
-0.641578
3.022592
3.172382
2.156164
0.684025
0.412394
-0.465946
0.742522
0.733024
0.828930
-0.327940
0.647225
2.423264
3.338484
3.289552
0.719879
0.544090
2.825139
2.972771
2.754629
2.700671
2.869930
1.905388
1.698412
1.772063
1.892183
1.685479
0.928154
0.906479
0.890756
0.243728
2.943132
2.709865
2.455292
2.343114
2.545608
2.279806
2.117688
2.108564
2.666346
0.511721
3.017251
2.853518
2.969343
2.187364
2.138448
2.123649
0.656438
1.460308
1.483642
1.602896
2.364628
-1.167525
-1.259357
0.339736
2.102602
2.857246
3.179671
-0.806922
-1.043940
-1.034094
1.060529
2.342267
0.316131
1.549113
1.476986
2.634762
3.241153
3.179759
3.058059
3.511241
3.523202
3.455390
3.364242
3.409919
3.325840
3.416967
3.293083
0.890942
0.827042
0.619608
0.474710
0.372947
0.253612
3.142389
0.138070
1.386674
0.729207
3.695081
3.648500
2.794155
-0.678416
-0.573616
-0.543771
-0.868357
-0.898265
-0.810565
0.971993
-0.850043
-1.100108
3.285288
1.208800
0.265783
0.233688
0.043592
-0.075411
-0.601919
-0.646859
0.915236
0.817268
0.603956
0.486021
0.349498
0.328656
0.132197
2.648338
-0.199364
0.749700
2.510037
3.601328
-0.427263
-0.728393
0.044553
2.259322
2.369397
3.577683
0.537496
0.176121
3.102360
3.294740
3.316973
0.686528
0.041172
3.460783
1.536546
1.381112
2.642944
2.723938
2.694150
2.498046
2.660492
0.928954
2.139524
-0.170100
-0.033065
2.355440
0.833607
-0.237576
2.878745
2.759073
-1.029447
2.433742
2.565307
2.651340
3.492162
3.306076
3.398273
3.668509
0.358324
1.437952
2.900345
-0.996726
3.264281
3.245357
3.363459
0.715385
0.581895
2.257154
2.524840
1.972803
2.397330
2.475512
3.008599
2.071537
2.222437
0.059210
0.712723
0.668090
1.536169
2.959007
0.052090
0.133889
2.720148
2.652063
0.810396
3.582485
3.219007
3.165529
3.139178
3.207018
3.362646
3.506141
-0.395415
1.979187
1.609516
1.430162
1.506128
1.998070
3.011452
2.899442
2.231996
-0.485095
3.659844
3.623142
1.709623
2.633873
3.613883
2.519989
2.682168
3.619861
3.501402
0.132034
2.454710
3.323971
3.620935
3.672281
3.318383
3.651037
3.497816
3.601511
1.782647
-1.286501
-1.299999
2.663769
-0.058525
2.898169
3.058469
2.957735
2.540058
2.566422
2.513999
3.076471
2.584182
2.652740
-1.054457
-1.263680
3.645267
-0.606986
-0.635743
-1.097311
2.460547
-0.112949
-0.665943
-0.968377
-0.830463
2.106003
-0.049636
-1.160442
-1.205739
-1.047503
3.556972
1.569636
1.086440
2.635819
1.427680
1.501444
3.391548
2.236585
1.875685
1.024843
2.565474
0.051663
-0.183728
-0.230483
1.875573
1.801873
1.714944
3.651596
0.116668
3.480675
3.519394
3.642034
-0.275305
2.376419
-0.223101
-0.138771
-0.076102
-0.013519
2.162395
0.758658
-0.295120
-1.254336
-1.210068
-0.376281
-1.076534
0.074986
0.678158
-0.317310
-0.510455
-0.329273
3.241683
0.913801
0.390111
2.100090
1.957296
1.879863
-0.081909
-0.040271
0.051404
-0.771100
1.637840
1.258264
-0.285327
-0.428311
-0.313391
-0.500786
-0.356331
0.624285
3.703155
0.946750
0.989627
1.076362
1.000061
0.481175
0.354288
3.326464
0.257359
-0.672684
0.139161
2.770391
0.721689
3.064035
3.504194
3.595266
3.629734
2.182419
2.128335
-1.136943
-1.147709
0.655076
0.392920
0.291214
3.310526
0.023245
3.649773
3.218494
2.910180
3.589279
1.734230
1.728950
1.843851
2.349494
2.185863
2.274346
3.134680
3.036736
3.234509
1.294206
2.495588
2.705292
2.596317
3.480981
1.680588
0.883954
3.192293
2.046819
2.057700
1.611176
1.651136
1.578488
2.404470
2.503833
1.807487
1.806795
1.705413
2.951438
0.661864
0.761932
2.483114
1.420955
2.838664
2.766969
2.800189
2.761952
2.824356
0.618352
0.714750
0.559059
0.585500
0.744435
0.728025
0.863721
-1.119471
-1.211821
1.809405
3.576746
3.554162
0.082436
0.061773
1.920714
3.186868
3.249068
0.014841
1.988955
2.156257
-1.225749
1.819900
1.816251
1.911532
2.526997
2.664788
1.265013
1.198079
2.749398
2.921816
3.346327
3.359422
-0.932010
-0.835679
2.903496
3.586447
3.631908
3.423973
3.299737
3.161166
2.978234
3.038188
2.290339
2.418481
3.442949
3.406408
3.241206
0.097971
0.768913
3.569554
3.588139
2.009347
2.090836
2.109233
1.572353
1.644283
2.126293
1.968144
0.650923
0.577247
1.657957
2.892238
2.820599
2.640597
3.659604
1.729701
-0.834482
3.290421
2.609065
0.329490
1.749344
1.771165
1.829449
3.411724
2.734179
2.909144
2.796117
-0.120959
1.345975
3.437425
0.873666
-0.385492
-0.303858
1.812026
1.744417
0.190953
3.516534
2.055878
2.020780
1.917710
2.793492
1.994598
3.142120
2.180763
2.323784
0.211812
0.326195
1.891589
1.776850
1.954573
2.020682
2.172269
3.160252
3.375124
-0.420583
2.234871
-0.942405
-1.278947
-1.221186
0.015914
0.192294
-0.996395
0.551943
0.405025
2.532216
2.569167
-0.436519
-0.263124
-0.954197
-0.110907
-0.167063
2.505381
2.461560
2.502570
2.520671
2.379522
2.407495
-0.694907
2.393844
1.362541
-0.259544
0.484429
3.572295
-0.169024
-0.184521
-0.243503
0.597768
0.691121
0.618115
0.657719
-0.187045
-0.482997
-0.170100
-0.350519
-0.162720
0.390720
0.430369
0.492862
-0.392140
0.689480
0.606978
3.587187
2.737242
2.897540
-1.104695
-1.008964
0.537414
0.630453
-0.152317
-0.132486
-0.349290
-0.024567
1.656009
-0.202356
-0.032220
-0.753995
0.167235
-0.109714
-0.107589
3.714796
3.644130
3.723112
0.666393
0.455857
1.263734
2.099868
2.235997
2.219944
1.308601
1.197426
1.168706
1.272460
-0.635506
1.214409
3.065695
2.914876
-0.182410
1.353985
1.206337
1.103238
3.561950
3.503665
1.762249
1.640839
1.736724
1.152686
1.106637
1.137002
1.205006
1.017511
0.996852
1.222840
1.183346
1.224675
-1.283500
1.054901
0.954189
0.534676
0.640384
0.922112
1.764973
0.908778
0.871132
0.852233
0.900381
1.046434
0.900311
0.758661
0.797331
0.890182
1.520111
0.246769
3.052609
2.923173
2.975573
1.886698
-0.938325
2.889490
2.795717
1.765452
3.289177
3.174847
3.142438
1.583305
3.160954
3.218677
-0.530697
1.920932
2.373622
2.369896
2.061913
2.623052
2.557474
2.555553
3.025489
1.998363
0.746798
2.075757
2.007771
1.334048
2.886477
3.482386
1.441497
2.174653
-0.395898
2.491992
-0.174101
0.231365
3.537652
2.261520
1.794567
1.635256
1.735999
1.878810
1.742116
3.161199
2.899596
2.881869
2.783650
3.557461
3.077035
3.354407
2.760538
2.707922
0.080874
-0.072846
1.112876
0.510393
0.394498
0.489916
3.673781
0.536547
0.310594
0.344229
2.425896
1.790069
1.923642
3.738501
3.490114
3.461199
1.739327
0.583631
0.227610
1.605454
1.482445
1.274631
1.328319
1.547835
0.530668
0.643000
-0.923466
1.632522
1.710176
3.686804
3.589580
0.594087
0.427915
0.507045
0.096137
1.858895
1.809089
1.944843
3.138929
0.384391
3.746969
3.662920
3.617936
0.350057
3.152757
1.523482
1.474193
1.562472
1.482860
1.324077
3.674407
-0.146013
1.653060
1.175660
1.185914
3.669160
1.438592
-0.355763
1.960449
2.107995
1.339945
1.808132
0.968055
-0.145479
3.635745
1.812785
1.225315
3.188736
-0.021532
3.613670
1.709648
1.061986
1.067751
1.498175
1.384817
1.432309
0.372784
0.269644
0.268741
1.980131
1.505216
0.433232
1.689603
-0.314467
2.408447
2.461943
2.569411
0.675846
1.140612
0.748943
1.269323
0.592768
2.360606
3.422463
-1.174865
1.299703
1.446027
1.430598
1.236786
1.176608
1.112410
-1.248413
1.262980
1.390264
0.779297
1.019969
1.147427
1.028447
2.595558
1.910209
1.671578
1.816215
-0.940709
3.503107
-1.139302
-1.104546
2.968766
3.194328
-0.749791
-0.856292
-0.930064
-0.721442
-0.835155
-0.589649
-0.606168
-0.621549
3.289569
-0.847956
-0.795532
-0.470076
-0.626774
-0.518113
0.874640
1.113416
1.242020
3.464019
3.561980
-0.321615
-0.326699
1.169535
1.254032
1.063485
1.049636
2.847239
2.540870
2.444679
2.365932
-0.519948
2.000337
2.028387
2.710647
2.525589
1.938338
2.060548
2.162019
-0.372296
1.229435
1.653817
1.672738
2.740852
2.441908
2.314400
-0.444010
2.942481
2.365812
-0.298952
2.964619
2.609611
-0.333852
1.604291
3.202895
2.821753
3.609283
3.591884
3.062918
0.991114
-0.372794
-0.337316
-0.221313
3.650283
3.672859
-0.038080
0.900359
0.950899
3.641914
3.390088
3.500168
-0.024343
-0.105614
-1.223391
-1.081377
-1.048529
-0.185247
-1.044967
3.537993
3.222536
3.051802
1.675203
1.752659
1.536023
0.065250
3.472985
3.137331
1.250739
1.322173
1.276129
2.078775
2.099605
2.218175
-0.036605
3.584798
3.171948
1.552046
1.992402
1.969944
1.459593
1.476701
-0.060073
2.005910
1.890411
1.879948
1.903141
-0.766053
0.790547
0.098572
1.751529
1.598109
1.670775
1.501668
1.304122
-0.053827
1.816910
1.432118
0.045304
1.390293
1.706567
0.773622
0.827199
3.634347
2.185544
2.032580
3.574535
1.517857
1.098055
0.225662
2.005542
2.202203
2.596355
2.121923
1.312533
1.463283
1.913386
1.188945
1.167466
0.981648
1.303708
2.188125
1.807186
1.358436
3.246902
1.959140
1.852007
1.595238
1.390787
1.072152
1.086036
3.297898
0.895668
2.453623
2.372004
0.983442
0.076136
3.444329
3.308368
2.868447
2.808844
2.048725
1.422639
0.207554
1.666307
1.544429
0.887270
-0.120643
3.632478
3.564423
0.736027
0.590652
0.646257
0.567562
2.086606
2.049139
0.028763
1.949837
1.486911
-0.236067
2.101063
2.235508
2.030091
2.129874
1.395069
0.773635
0.930071
1.165637
2.864274
1.016866
2.570741
1.509322
1.597731
0.804441
0.984821
0.872304
2.714546
2.554495
2.909054
0.694270
0.091313
0.004540
0.121384
0.046771
3.534722
0.919025
0.744782
3.319287
0.371798
0.494157
1.338347
1.413458
0.935483
0.506843
1.020689
1.544361
0.813055
0.946159
1.104423
0.998397
3.635139
2.113014
0.635375
0.712734
0.674928
0.584940
1.084988
0.833335
1.161101
0.991290
0.950664
0.710383
1.080391
0.890316
1.202778
0.774634
1.062918
1.400030
1.051561
0.926057
0.804882
2.939022
1.422081
1.120572
1.274217
2.387106
0.969048
1.253299
0.851215
0.897815
0.668583
0.537569
3.090631
1.439426
1.287021
3.103590
2.996883
3.151383
2.478642
3.003763
2.036417
-0.218536
1.585738
2.250257
2.281989
2.401546
-0.120203
2.148324
3.269227
1.468284
1.666934
1.713948
3.144123
2.338960
0.485832
1.927006
1.493386
1.853025
1.865519
2.360659
2.739604
3.276737
2.047279
2.282387
1.482965
2.172193
-0.164520
2.213887
2.547277
3.044271
2.932082
2.791005
2.154502
2.016246
2.494878
3.599824
2.178654
2.215125
2.775551
2.604173
1.634924
3.234171
2.599241
2.433154
3.161726
2.901242
2.754806
2.701175
2.581298
3.219858
3.020053
3.110013
2.876969
2.504794
0.815958
3.416925
2.305762
3.317242
3.141363
2.541669
2.767025
2.699774
2.348615
3.449153
3.431095
3.314167
3.090034
2.916711
2.911074
3.545440
2.790443
3.624917
2.738081
2.617544
2.531051
2.240552
2.145369
3.264523
3.042088
2.363345
3.160161
2.565545
2.418493
3.401406
3.338605
2.967070
2.238181
2.673911
3.201455
3.164880
3.515066
2.423840
3.404554
2.831029
3.636816
3.339321
2.550176
2.286521
2.723992
3.543283
3.234078
2.306812
3.075706
2.418360
2.692780
3.483078
3.345272
2.956156
2.575304
3.423212
3.289561
2.818996
3.110988
3.130934
2.964761
2.367049
2.710530
2.589799
2.444087
2.293819
3.203381
2.977264
2.714766
-1.229260
3.493595
3.427112
2.873507
2.504662
2.308129
3.337863
2.947410
3.472977
2.639026
3.035323
2.778974
2.295754
-0.981237
2.474116
3.398641
2.553681
2.451640
2.320580
0.728445
2.637617
3.448038
3.497034
0.982934
0.852332
2.942235
0.761357
0.723852
0.701989
0.855777
0.771143
0.715101
0.623602
0.824983
3.723619
0.932050
0.766032
0.708412
0.905182
3.769164
2.253915
2.514631
2.142938
2.482331
2.363257
2.396177
0.802504
2.381869
2.334797
2.239360
0.891767
2.672068
2.563481
2.453475
2.120553
2.850411
2.559427
2.803794
2.680641
2.625993
2.310533
2.545893
2.173553
2.116044
2.433913
2.771914
2.287580
2.857091
2.694594
2.599532
2.487958
2.522480
2.351799
2.928378
-0.314182
-0.191953
2.981987
-0.862922
-0.806712
-0.259372
-0.808818
-0.465226
3.544840
-0.686183
2.810581
3.542639
0.374083
0.929638
-0.456178
-0.127117
3.511737
-0.479292
0.061928
0.554249
1.425252
-0.241826
1.676319
3.463014
1.854878
2.283239
-0.658665
-0.309349
-1.136409
3.092125
1.851059
0.171322
3.725039
-0.562997
-0.008011
3.698708
-1.136352
3.307950
1.220268
3.064682
2.140149
0.529516
0.860589
0.813699
3.607289
2.553892
-0.249034
2.283881
3.603104
1.358803
0.166194
0.417459
2.743680
-0.301702
1.306764
3.098275
1.506292
-0.413033
-0.547470
-0.428533
3.606691
-0.901547
1.203096
2.792238
-0.062859
1.230825
0.461955
1.371873
-0.989251
0.939114
-0.970213
1.968987
0.245312
0.975145
-0.073358
1.554225
0.687513
2.046935
3.433095
-0.170052
-0.691676
2.644708
2.099888
-0.410486
-0.632769
0.294852
2.906869
1.427601
2.754666
1.770576
2.377435
1.678130
2.700201
3.504246
-0.207216
2.953606
2.739840
1.743234
-0.132979
0.508843
-0.725749
1.135008
2.839808
0.047749
2.258486
-0.941027
3.013038
3.356951
0.575619
1.048910
1.769373
0.984672
0.300929
1.578621
-0.053891
1.557753
1.970219
1.587967
0.926184
2.515004
2.860797
-0.365464
1.315198
3.549329
3.515730
2.873401
3.397044
-0.170867
2.811415
-0.166384
-0.399244
3.340127
1.076652
1.195152
-1.022124
-0.861069
0.781374
1.346070
1.745921
-0.839898
0.392839
2.389400
1.704519
3.386510
2.366813
1.954363
0.641432
1.945343
-0.131205
0.306849
2.581296
-0.525797
2.009728
-0.141428
2.488070
0.579891
0.439523
2.983325
3.526618
0.753413
3.323211
2.437013
2.729783
-0.431192
-0.115311
2.981699
1.439550
2.642826
2.908810
2.453291
3.032455
1.547692
1.345176
2.170583
-0.894223
-0.612755
0.808665
1.397536
2.966749
0.297378
0.864925
3.431735
1.193120
2.275199
3.665986
3.435539
0.924505
0.580178
3.239047
3.208310
1.913988
2.696897
2.573039
3.316761
2.490535
-0.824956
0.783362
0.887446
-0.699827
2.919849
2.635044
0.411525
3.199718
3.108094
1.839342
0.391123
1.654648
3.265776
2.570028
-0.320927
2.577222
0.403309
-0.384249
2.333651
1.502352
2.053907
0.893184
0.459219
1.880746
2.166041
1.929155
0.080998
2.554873
3.365026
0.499874
3.177179
2.376088
0.645391
2.686544
3.431979
3.600783
0.404218
0.795514
1.297071
3.045290
-0.180477
1.907108
0.430863
0.676094
0.163440
2.953453
3.088569
1.557693
3.024495
1.159341
1.401042
1.217379
3.171700
-0.119516
2.456667
3.165958
0.784759
1.718971
2.665220
-0.211817
3.189851
3.544190
0.578237
2.140706
0.190828
2.675531
0.666300
-0.025022
0.632234
2.481784
3.138118
1.458773
1.321451
1.823541
1.181692
3.390582
1.135882
3.462049
1.829099
2.725902
3.453187
0.275334
1.942951
2.138411
1.126573
2.224996
2.222038
0.067890
0.215840
0.578641
1.621783
2.525797
2.742126
2.874853
1.239676
2.993823
3.283960
0.795152
-0.547719
3.281983
1.793344
1.862724
2.298029
0.591956
1.452617
3.192338
2.117270
3.511861
-0.976208
-0.917859
2.659847
3.398788
-0.641780
2.832980
-0.410069
0.860567
2.312182
2.265708
-0.328397
3.176140
-1.118878
2.499339
2.590262
1.992785
2.989242
0.799608
3.608285
3.330928
0.960844
0.943672
0.144553
2.860746
-0.135801
-0.052666
3.437922
1.389373
0.459146
3.667914
2.202300
-0.192020
0.937599
2.395065
1.191284
0.760206
3.541648
3.315975
0.699498
2.045254
1.750971
-0.500234
1.846386
1.968714
2.406017
0.949823
0.063312
1.530175
1.023010
2.958868
1.307999
0.054518
2.648544
1.693635
2.303854
1.489755
3.359874
3.350251
3.636976
0.709965
2.352666
0.621195
2.510662
0.506871
1.937580
1.387726
0.468648
0.877216
2.218474
2.510846
1.144341
2.540609
2.439249
0.901003
3.559408
1.436377
3.149988
2.389190
1.763652
2.168299
2.260117
0.886374
2.657480
-0.155992
1.737265
1.804792
1.967852
2.956278
0.219706
3.374446
2.756738
-1.174893
-0.116349
-0.253363
1.562173
1.473061
3.317102
1.621644
3.114918
2.690042
2.754169
1.616048
2.014716
3.046135
3.143572
2.411262
3.097985
1.201411
1.786732
3.117243
2.056007
2.258310
2.397319
-0.057521
3.100017
0.568939
2.353302
3.643047
1.771813
3.275419
1.438367
3.175642
1.569165
2.587320
1.474592
0.683034
2.008726
3.004292
1.810494
2.961381
0.094587
1.751101
2.128366
0.410418
1.603785
0.337964
3.096762
1.370743
0.079845
2.926874
2.764991
1.216243
2.103467
3.168307
2.273422
2.076636
0.138966
0.736777
3.222522
-1.146573
2.253467
2.955338
-0.142137
3.707572
1.434827
-0.887234
2.742405
1.233268
1.957198
2.294315
1.720430
2.725016
3.308295
0.014672
0.999006
1.711148
1.751569
3.113876
0.349917
1.384139
1.199203
0.589186
3.385758
0.334162
2.709585
2.277797
-0.296161
2.055152
3.341586
0.658415
3.306669
3.670865
0.558019
2.832542
0.822829
1.634698
-0.834304
1.756342
3.643771
-0.166628
1.796690
-0.510735
0.532487
2.308046
1.486686
3.021863
1.646007
2.138813
2.448913
1.034027
2.817549
0.747793
-0.720414
0.763426
0.650911
2.829916
-0.011479
1.653883
-0.559448
-1.206846
3.605315
3.683984
-0.012119
0.249490
0.422746
3.131233
2.034479
3.111486
0.587080
-0.042351
2.863777
2.722279
0.968209
2.892737
3.466978
2.826089
2.057051
3.571440
2.534294
2.473304
3.650672
2.296388
1.131078
3.344224
2.749621
1.492632
2.966215
2.627749
0.445705
1.458099
1.318607
3.175720
0.018297
0.141864
2.777106
0.801664
3.660981
3.732782
3.681241
-0.198278
3.294878
1.028919
2.785423
-0.924854
-0.717451
0.403692
1.065402
-0.648476
-0.284530
1.518010
1.324556
-0.780068
-1.028276
2.121870
0.665217
1.891560
1.124755
1.366071
0.560238
1.661582
